art_sifra,agp_id,sifra,vpc,aktivan,stanje,art_naziv,kataloski,grupanaziv,proizvodjac,hash
156465,3,100008,2230.769,0,0,Laptop Toshiba Dynabook Tecra (A40-J-18W),A1PMM10E11TM,Laptopi,Toshiba,fe966dd123140b74a5036ae1dba77df0
156466,3,100008,2515.684,0,0,Laptop Toshiba Dynabook Tecra (A50-J-1GJ),A1PML10E128U,Laptopi,Toshiba,88314208dbe8a40268d308ba7c36df82
156467,114,100009,16292.009,0,0,6160S8E IBM TS2280 Tape Drive Model H8S,TS2280,Serveri,Lenovo,c2b6c03ab3c413a102e06be25f763656
156468,85,100009,732.009,0,0,7Y37A01090 ThinkSystem 430-8e SAS/SATA HBA,7Y37A01090,Oprema za servere,Lenovo,2c9c060fe2ed52d0beb5ec95cdd38d18
156469,3,100008,1993.333,0,0,Laptop Toshiba Dynabook Portege (X40-J),A1PPH11E11N4,Laptopi,Toshiba,bdc53373d53dec1cbfedf514e3b30aa4
156470,114,100752,1470.0,0,0,"BDL / FAI / PowerEdge T40 Server, BTX",,Serveri,Dell,e7e066d3cfb91988c5d9343c275e9f50
156471,85,100039,320.0,0,0,2TB WD HUS722T2TALA604 Ultrastar Ent. - 1W10002,1W10002,Oprema za servere,Western Digital,380a7a842da90b7c1718eefdd216d64b
156472,85,100752,345.0,0,0,"DN8MY Dell Bracket HDD Caddy, 3.5",DN8MY,Oprema za servere,Dell,faa5b3f7f905691506c905289f18cb16
156473,3,100008,2848.034,0,0,Laptop Toshiba Dynabook Portege (X30L-J-1BI),A1PCR10E1265,Laptopi,Toshiba,08b4e3aaec9af7f4f7ced1efe2e40dcf
156474,74,,1728.889,0,0,"Windows Server 2022,Standard, ROK,16CORE (for Distributor sale only)",,Microsoft serverske licence,,c9e6a1ad3500a82b881c957e93f7e774
156475,2,,52.222,0,0,"Premium toner HP 17A, CF217A sa chipom",,Toneri zamjenski,,dbf3bebc92a0c6b92e4cb8e893da1c43
156476,2,,38.462,1,0,"Premium toner 44A, CF244A",,Toneri zamjenski,,8fe522185e3059d82f121099d1844df2
156477,2,,18.974,0,0,Premium toner za HP Q2612A/FX-9/FX-10,,Toneri zamjenski,,8aa6dbd35fd1bb65aed4a10919559c3d
156478,289,100000,435.897,0,0,AP ARUBA INSTANT ON AP-15 4X4:2 MU-MIMO,AP-15 4X4,Access Point - Range extender,HP,395754e73d10c4fd336d0b25ce23febd
156479,3,100000,806.282,0,0,Laptop HP 15s-eq1016nm (1N7Z7EA),1N7Z7EA,Laptopi,HP,c1286b33e1e8441d8f9016e9514e9418
156480,3,100006,948.718,0,0,Laptop Acer Aspire 3 (A315-56-31V1),NX.HS5EX.01S,Laptopi,Acer,5071ca9073a7163307e9fcffb1fd04e9
156481,25,100000,378.932,0,0,Multifunkcijski printer HP OfficeJet Pro 9010 + 3 godine garancije,3UK83B,Inkjet multifunkcijski printeri,HP,b18953bb85fdcc8ea2c89a7e7fb18fe0
156482,3,100000,777.778,0,0,Laptop HP 17-cn0082nm (526C3EA),526C3EA,Laptopi,HP,c045bbbd875ff28d7931827a2c23b139
156483,3,100000,901.239,0,0,Laptop HP 17-cp0101nm (634J0EA),634J0EA,Laptopi,HP,43cd38320b9271e4635c57b248f86c75
156484,3,100000,1167.137,0,0,Laptop HP 17-cp0099nm (634H8EA),634H8EA,Laptopi,HP,324b2f0b96ecf760928e6fc9210a7bd1
156485,3,100000,1224.103,0,0,Laptop HP 17-cp0077nm (4J8F7EA),4J8F7EA,Laptopi,HP,575102e6b442215a170684f4ad7ca9f0
156486,3,100000,1290.598,0,0,Laptop HP 17-cp0074nm (4J8F6EA),4J8F6EA,Laptopi,HP,7d0f22a062a03baa2d7d7827b22fe13e
156487,3,100000,1366.581,0,0,Laptop HP 17-cp0098nm (634H7EA),634H7EA,Laptopi,HP,9c5964ce0fa67536caeb3100db9cb813
156488,3,100009,2848.034,0,0,Laptop Lenovo Legion 5 15ACH6H (82JU00T1SC),82JU00T1SC,Laptopi,Lenovo,77f954e48add8817347d71cc776d1ead
156489,105,100075,844.274,0,0,Televizor Philips LED 50PUS7406 50'' (127 cm) 4K Android,50PUS7406/12,Televizori,Philips,90055943b25a18d129c8cfa7f0def418
156490,177,122494,2515.684,0,0,SMART Board SBM787 interaktivna tabla sa SMART learning Suite software-om i active pentray-em,SV38973 - SBM787_SV38947,Smart table,SMART Technologies,2830b5a8686a271d0d5aec9ffa1b8cbb
156491,3,,2183.291,0,0,Laptop HP ProBook 450 G8 (156491),2X7W9EA.,Laptopi,,6260d06ff82ac2021ba5f907fb340856
156492,4,100011,511.966,1,0,Intel Core i7-11700F Processor 2.5GHz 16MB L3 LGA1200 BOX (bez grafike),BX8070811700F,Procesori,Intel,ad574be83873f88c3730239cac600b54
156493,3,100000,1138.632,0,0,Laptop HP 255 G8 (156493),3V5H6EA.,Laptopi,HP,54a79efd529d1d303437100bef1631e2
156494,3,100007,1964.872,0,0,Laptop Asus TUF FX506LHB-HN324 (90NR03U2-M00DD0),90NR03U2-M00DD0,Laptopi,Asus,56acb20298fc5fbd834f7305a925d62d
156495,3,100000,1898.376,0,0,Laptop HP Pavilion Gaming 15-ec2083nm (5U043EA),5U043EA,Laptopi,HP,9c2cfdbeae4888293cdfe5e3fa55a629
156496,3,100000,2610.641,0,0,Laptop Omen by HP 16-c0013nm (4L9Y1EA),4L9Y1EA,Laptopi,HP,073792859b1db338d5543b1f5486a252
156497,3,100000,2990.513,0,0,Laptop Omen by HP 16-b0013nm (4L9X4EA),4L9X4EA,Laptopi,HP,da8446141cd1987abc8f2a2d0f25acac
156498,3,100009,1993.333,0,0,Laptop Lenovo IdeaPad Gaming 3 15ACH6 (82K20130SC),82K20130SC,Laptopi,Lenovo,3c3dd04b4e1f1ae209312c675b2ada16
156499,3,100009,1993.333,0,0,Laptop Lenovo Legion 5 17ACH6 (82K00014SC),82K00014SC,Laptopi,Lenovo,0b3cc623c082c44cf8ee8b558194c2ee
156500,3,100000,3275.385,0,0,Laptop HP Omen 15-ek1001nm (3D0Q7EA),3D0Q7EA,Laptopi,HP,b7d860345fc45d5d2f84ad2722e6dd32
156501,3,100009,2848.034,0,0,Laptop Lenovo Legion 5 15ACH6H,,Laptopi,Lenovo,1c2e2353b3e47b0a0a1fde1020b7d652
156502,3,100006,1043.675,0,0,Laptop Acer Aspire 3 (A315-58-366W),NX.ADDEX.01G,Laptopi,Acer,7e6e8587e29779cb00c589772252f9b0
156503,3,100006,2990.513,0,0,Laptop Acer Nitro 5 (AN517-54-77P1),NH.QF7EX.005,Laptopi,Acer,25552a2547d6d9dd2c0b929d9efc5bff
156504,3,100007,1385.556,0,0,Laptop Asus Vivobook 15 OLED (K513EA-OLED-L511),90NB0SG2-M49010.,Laptopi,Asus,380e28b4b17af63f147358b8060ac0c5
156505,3,100007,2040.855,0,0,Laptop Asus ExpertBook (B1400CEAE-EK2784),90NX0421-M31540,Laptopi,Asus,4892ad05e1544a88c4106ff42517f0ce
156506,3,100007,948.718,0,0,Laptop Asus X515EA-BQ522 (90NB0TY1-M01V70),90NB0TY1-M01V70,Laptopi,Asus,5907a08c007c2d6f98eb14b0be273e78
156507,3,100007,872.735,0,0,Laptop Asus VivoBook (E510MA-EJ594W),90NB0Q64-M13760,Laptopi,Asus,9d11c678b3ad54b55c41fe7855d3064b
156508,3,100007,1755.94,0,0,Laptop Asus ExpertBook (B1400CEAE-EB2694),90NX0421-M31530,Laptopi,Asus,0e872e543a601ad2489e6b935c490b48
156509,3,100007,1565.983,0,0,Laptop Asus VivoBook 15 (K513EA-OLED-L512),90NB0SG1-M00BS0,Laptopi,Asus,75423f746d036b010edd51e299acfd5e
156510,3,100007,1898.376,0,0,Laptop Asus TUF F15 Gaming (FX506HC-HN006),90NR0723-M00140,Laptopi,Asus,f54728617eb80a03f62b59d57452f0b0
156511,3,100007,3132.949,0,0,Laptop Asus ZenBook 14X (UX5401ZA-OLED-KN721X),90NB0WM1-M00310,Laptopi,Asus,d311c9b5203ab4f36c4f12c39d90e2d7
156512,3,100007,2610.641,0,0,Laptop Asus TUF Dash F15 (FX517ZC-HN063),90NR09L3-M006S0,Laptopi,Asus,5bc04a0d48ffce2ace353f3236b8a7de
156513,4,100011,150.983,0,0,"Intel Celeron Dual Core G5925 3,6 GHz, LGA1200 BOX, Comet Lake",BX80701G5925,Procesori,Intel,4cb21025c266309926030cf1e39dad25
156514,90,000079,540.342,0,0,Imtec Start Intel Celeron G5925,IS/G5525/8/240,IMTEC računari,IMTEC d.o.o. Sarajevo,9efd75b5f1fb3d9ee466ddc2ec9fa228
156515,3,100000,853.761,0,0,Laptop HP 250 G8 (3V5L2EA),3V5L2EA,Laptopi,HP,853849811c2d440af15c37873f99f02d
156516,3,100000,1423.547,0,0,Laptop HP ProBook 455 G9 (5N4G6EA),5N4G6EA,Laptopi,HP,797769072fed372f6bd5fc7c231fff38
156517,3,100000,1565.983,0,0,Laptop HP 17-cn1003nm (634H4EA),634H4EA,Laptopi,HP,849188781b53805ffe72e753ca11b4f1
156518,3,100000,3037.991,0,0,Laptop HP EliteBook 850 G8 (4L097EA),4L097EA,Laptopi,HP,280aa99e57fa9468e81a753e4365b2a9
156519,3,100000,1499.53,0,0,Laptop HP 17-cp0087nm (4S955EA),4S955EA,Laptopi,HP,de2654b375ac437772e7543000f273e1
156520,3,100000,1347.564,0,0,Laptop HP 17-cp0096nm (634H5EA),634H5EA,Laptopi,HP,6bdfa3c34f5524fad8caeb12c4988646
156521,3,100000,2563.162,0,0,Laptop HP Envy x360 15-eu0004 (4E0T9EA),4E0T9EA,Laptopi,HP,695ab08be71deb6c10f2fadced0a84dd
156522,3,100000,2515.684,0,0,Laptop HP Pavilion x360 15-eu0026 (58V15EA),58V15EA,Laptopi,HP,a3718a1c54f55aedfdbdcce2c0ef527e
156523,3,100000,1926.88,0,0,Laptop HP ProBook 440 G9 (5Y3R5EA),5Y3R5EA,Laptopi,HP,515c47299a63d20e46b2202355f82b91
156524,3,100000,1926.88,0,0,Laptop HP Pavilion x360 15-er0010nm (519Y7EA),519Y7EA,Laptopi,HP,15d20ad7318703b49567846467fdf12a
156525,105,100004,2658.12,0,0,"Televizor Samsung LED UE85AU7172UXXH 85'' (216cm), Smart, 4K UHD",UE85AU7172UXXH,Televizori,Samsung,a4e09b50d84609ca238ad30a2301b6d5
156526,3,100000,625.812,0,0,Laptop HP 255 G8 (32P18EA),32P18EA,Laptopi,HP,ad9e2cb72236cbc2565806f1986722e2
156527,3,100000,1062.692,0,0,Laptop HP 250 G8 (3V5L5EA),3V5L5EA,Laptopi,HP,9b60532748077bc8ee279939d838d23b
156528,3,100000,1917.393,0,0,Laptop HP 470 G8 (43A64EA),43A64EA,Laptopi,HP,a2eccc0cfd5dcd77c0611a9757ad4bfb
156529,3,100000,2848.034,0,0,Laptop HP EliteBook 850 G8 (401J6EA),401J6EA,Laptopi,HP,8b3cf53cdf43fb7a121d0f148dd0a031
156530,136,,711.282,0,0,amaran 200d,,Blicevi i oprema za fotoaparate,,a4009f8093e9bbda5f539cd5fea5f9f8
156531,268,,473.889,0,0,Stativ Leofoto LS-324CEX Carbon fiber tripod,LS-324CEX,Stativi za fotoaparate,,d66bd9d974ef368bba99859b24d53906
156532,268,,901.239,0,0,Stativ Leofoto LS-224C + LH25 Carbon fiber tripod,LS-224C+LH25,Stativi za fotoaparate,,2815b69d5d7a8575c9cdc176f98bae43
156533,187,561602,321.923,0,0,"Xiaomi Amazfit Smartwatch GTR 3 PRO, crni",W2040OV4N,Smart satovi,Xiaomi,ee4c85353dfc33f1ebf47591ee9939d4
156534,187,561602,283.932,0,0,Xiaomi Amazfit Smartwatch GTS 3 Ivory White,W2035OV2N,Smart satovi,Xiaomi,3bf1e4de7afe970448cd21634ab39554
156535,126,100002,1665.812,1,0,Fotoaparat Canon EOS R10 Body,5331C046AA,Fotoaparati,Canon,d2f049b832cee4e874623cc0caffd732
156536,126,100002,1879.487,1,0,Canon EOS R10 + RF-S 18-45mm IS STM,5331C047AA,Fotoaparati,Canon,01952fc70709a18861ee984ef54a8a50
156537,284,100006,255.47,0,0,"Acer V226HQLBID 21,5 TN LED Monitor",UM.WV6EE.015,Monitori,Acer,39e9da598e34f1453b1d843581d6036e
156538,51,100027,6.838,0,0,Digitus Adapter USB 3.0 (M) na USB Type-C (F),AK-300524-000-S,Adapteri i kontroleri,Digitus,82f3104780c8f438bf9baa12ae729ed2
156539,47,100051,12.821,1,0,MS Impero P700 Ventilator HUB,MSC30022,Hladnjaci i termalne paste,MS Industrial,1a2c9b3a5401ef6835707fac07b59701
156540,246,,179.487,0,0,Ribon 5 panelni YMCKO za ZXP7 - 250,800077-740EM,Label printeri,,40e0f0b3912ad8cec63aa4653837ce4d
156541,246,,160.513,0,0,"Zebra iSeries 1 mil Laminate za ZXP Series 7, Top, Full Clear",,Label printeri,,46c8f774568616b2d0e5472d3644a1fa
156542,246,,0.427,0,0,"PVC kartice 0,75mm ZEBRA PREMIER 1 kom",,Label printeri,,7b4d0636f85f3debb0ac1e9e97b8442b
156543,51,100027,46.538,0,0,Digitus DS-30225 PCIe kontroler Type-C+USB-A,DS-30225,Adapteri i kontroleri,Digitus,ffc500a2dfd7ffc5cae3365245c14769
156544,84,,416.923,0,0,"Kancelarijska fotelja Digital A + crom zvijezda, PVC rukonasloni, platno crna",,Kancelarijski namještaj,,cc890a9c1c15b3fff76ff27e808d28bb
156545,84,,359.915,0,0,"Kancelarijska fotelja MANAGER A + crom zvijezda, PVC rukonasloni, crna platno",,Kancelarijski namještaj,,cc083449c49c9236fbb7443b725a0a57
156546,90,000079,963.932,0,0,Imtec Pro Intel Core i3 10100,,IMTEC računari,IMTEC d.o.o. Sarajevo,8fe4714db2d61208c294a73a7edc327f
156547,276,100032,4.274,0,0,Gigatech micro USB kabal C31 1m crni,C31,Kablovi za smart telefone,Gigatech,0a40d4b19f20e9f3ffafded4c8d1e719
156548,276,100032,4.274,0,0,Gigatech micro USB kabal C32 1m bijeli,C32,Kablovi za smart telefone,Gigatech,85b6153e13bfe2ada2612b68f040b8a4
156549,276,100032,5.128,0,0,Gigatech Type C kabal C35 1m crni,C35,Kablovi za smart telefone,Gigatech,29b7adc9242325dfb350a51c23d74300
156550,276,100032,5.128,0,0,Gigatech Type C kabal C36 1m crni,C36,Kablovi za smart telefone,Gigatech,aaeeba10d02cd67688379be984f360bb
156551,276,100032,5.128,0,0,Gigatech Lighting kabal C39 1m crni,,Kablovi za smart telefone,Gigatech,268b2c54487f2aacbf1e9b8e5a07f1fe
156552,276,100032,6.838,0,0,Gigatech micro USB kabal C70 3m crni,C70,Kablovi za smart telefone,Gigatech,67607286979cfe5240501168fdde6a6a
156553,124,100032,8.547,0,0,Gigatech punjač za mobitel W25 Type C crni,W25,Punjači za smart telefone,Gigatech,a533fd6182e16fd8e481691d4f016225
156554,276,100032,5.128,0,0,Aux kabal Gigatech U25 1m crni,U25,Kablovi za smart telefone,Gigatech,77f4d21dbbc6ff9a5ad52366dea61b2d
156555,124,,18.974,0,0,Borofone auto punjač + bluetooth slušalica BC23 bijeli,BC23-WH,Punjači za smart telefone,,317f13f6f211d3b7e6ef2230ee7fdb0f
156556,273,100004,1945.855,0,0,Mobitel Samsung Galaxy Z Flip 4 SM-F721BZDHEUC 5G 8/256GB Ružičasto-zlatna,SM-F721BZDHEUC,Mobiteli,Samsung,3c6ca29c6deb2332d22f2c49b1cfc620
156557,273,100004,1945.855,0,0,Mobitel Samsung Galaxy Z Flip 4 SM-F721BZAHEUC 5G 8/256GB Grafitna Crna,SM-F721BZAHEUC,Mobiteli,Samsung,4c6877a53dfaa4f55e4542892c055ffc
156558,273,100004,1945.855,0,0,Mobitel Samsung Galaxy Z Flip 4 SM-F721BLVHEUC 5G 8/256GB Ljubičasta,SM-F721BLVHEUC,Mobiteli,Samsung,5b57690700d24b13350e8bb9e92736f0
156559,273,100004,3417.863,0,0,Mobitel Samsung Galaxy Z Fold 4 SM-F936BZEBEUC 5G 12/256GB Bež,SM-F936BZEBEUC,Mobiteli,Samsung,6042295d840dcd1d7de3f15caa78f6a4
156560,273,100004,3417.863,0,0,Mobitel Samsung Galaxy Z Fold 4 SM-F936BZKBEUC 5G 12/256GB Fantom crna,SM-F936BZKBEUC,Mobiteli,Samsung,215f9757aa4e940ac3322802b83bf022
156561,273,100004,3417.863,0,0,Mobitel Samsung Galaxy Z Fold 4 SM-F936BZABEUC 5G 12/256GB Sivo-zelena,SM-F936BZABEUC,Mobiteli,Samsung,fff56e288c71b9b68f18f26a3956bc9b
156562,246,,21.838,0,0,Brother ribon traka za printer 6mm TZE211 crna,TZE211,Label printeri,,06a127c9c8a477468480c8a5ba8ec2d4
156563,246,,24.701,0,0,Brother ribon traka za printer 9mm TZE221 crna,TZE221,Label printeri,,b39b7517ddc361f92d1171de8b2c9056
156564,113,100451,84.615,1,0,ADATA S40G SSD M.2 NVMe 512 GB XPG Spetrix RGB,AS40G-512GT-C,SSD diskovi,"ADATA Technology Co., Ltd.",4f6217b58135c9991f85c943d8ca0d0c
156565,3,100000,3370.385,0,0,Laptop HP Omen 15-en1065nm (396D1EA),396D1EA,Laptopi,HP,e0b14839ac9a4594621727276123a515
156566,3,100752,2468.205,0,0,Laptop Dell Latitude 5420,N030L542014EMEA_UBU-56,Laptopi,Dell,01055c706e08948f729ae1d0097ea136
156567,5,100010,188.974,0,0,"Gigabyte H610M H DDR4 1.0, Intel H610M, LGA1700",H610M H DDR4 G10,Matične ploče,Gigabyte Technology CO LTD,be1a3fa95667a82fb58b2701eb0261ef
156568,302,201168,597.35,0,0,Sokovnik Bosch MES4000 1000W,MES4000,Sokovnici i sjeckalice,BOSCH,0af4112d7344519ea2a4f3dc3033a28f
156569,288,100015,508.077,0,0,D-Link switch L2 smart DGS-1210-28/ME,DGS-1210-28/ME,Switchevi,D-Link,ef89d049cd12cc0609fcf99acbf7cde1
156570,32,100001,8.547,0,0,Kingston USB3.2 32GB DataTraveler Exodia M,DTXM/32GB,USB flash stickovi,Kingston,f54a86d9d20cf56ebb03b930c477a61e
156571,32,100001,10.256,1,0,Kingston USB3.2 64GB DataTraveler Exodia M,DTXM/64GB,USB flash stickovi,Kingston,b504dc0fc87ddf4fefc7b2f94a13752d
156572,12,100055,27.521,0,0,Trust tastatura Primo USB crna,23880,Tastature,Trust,dde9117f9adad0dcad01aec8ce7b8c2a
156573,39,100000,12.821,1,0,HP tinta 6ZD21AE (No.47) Black,6ZD21AE,Tinte originalne,HP,0cfcaec6d0585336cba11090e034ef9b
156574,39,100000,12.821,1,0,HP tinta 6ZD61AE (No.47) Color,6ZD61AE,Tinte originalne,HP,26554ef29cc1c4aebc982542d76d2f00
156575,3,100000,2183.291,0,0,Laptop HP ProBook 455 G8 (32N01EA),32N01EA,Laptopi,HP,7d241e59056a2afd88195c6780904c14
156576,331,,166.197,0,0,Raspberry Pi 4 Model B 2GB,,Robotići i oprema,,1768126e627b0e6b57d6a05d939f7d9b
156577,3,100000,1708.462,0,0,Laptop HP ProBook 450 G8 (4K7J5EA),4K7J5EA,Laptopi,HP,9342a29c1f7fc7217ca0ccd9a9111eac
156578,38,100006,717.094,1,0,Projektor Acer X1129HP SVGA,MR.JUH11.001,Video projektori,Acer,1d5183956392f629e9f5a65340a80c79
156579,172,562288,6499.017,0,0,FortiGate FG-200E,FG-200E,Firewall,FORTINET,b3b4436a58fa5c39728aab6ebd7681a6
156580,201,,20.256,0,0,Sunvote Carrying case,30P,Radio uređaji,,bccc4bbb795ca258acd97b2a2f99941b
156581,114,100000,12950.0,0,0,HPE ProLiant DL380 Gen10,GZ,Serveri,HP,4db79097c01244db05cdeb945987a244
156582,3,100000,1072.179,0,0,Laptop HP 255 G8 (3V5K6EA),3V5K6EA,Laptopi,HP,8b1415f0ec8bb8cb8ea2e73c29f2d908
156583,50,565614,834.744,0,0,Vertiv UPS EDGE-1500IMT,EDGE-1500IMT,Ups uređaji,VERTIV,a9a86b2cfbe9fee7d0f7b9060fabdfd5
156584,17,100051,18.974,0,0,MS slušalice C300 In-Ear Gaming,0001235481,Slušalice,MS Industrial,382d3a3f4804d556941b37ad4ee21015
156585,115,100051,17.094,1,0,MS presenter pointer Point O100,0001225052,Oprema za projektore,MS Industrial,b91be6a95fd242e41dda3666a8a72f7e
156586,271,100051,46.538,0,0,"MS ruksak AGON D315 15,6''",,Ruksaci za laptope,MS Industrial,050b2a0c63201db26c1fd3cb0802af00
156587,271,100051,44.615,0,0,"MS ruksak AGON D320 15,6''",,Ruksaci za laptope,MS Industrial,0f3ec1d8208030aba77b77833e6ae782
156588,58,100000,61.709,0,0,HP torba za laptop 15.6 Professional (500S7AA),500S7AA,Torbe za laptope,HP,c6217c1d803701a85b329a01655058fa
156589,12,100051,42.735,0,0,MS tastatura ELITE C521 Brown switch mehanička,0001214378,Tastature,MS Industrial,1223c89df220b934fd4d09d9092b329a
156590,47,100032,5.983,1,0,Termalna pasta za Gigatech 30g,CPU-30G,Hladnjaci i termalne paste,Gigatech,f26baa41041d67a226e5ad4d456a7de0
156591,17,564919,14.231,0,0,Good game slušalice GG-H02 gaming,GG-H02,Slušalice,Good game,265d69a4011e75bca92104e86a4c026b
156592,50,100617,929.744,0,0,UPS CBP OLS1500ERT2U 1500VA/1350W RM Online,OLS1500ERT2U,Ups uređaji,CyberPower,2ba2e27ff3e30608ee573c669627adc5
156593,43,,427.009,0,0,SunVote software,ARS PPT,Ostali software,,7612019246ab87db79b7684e10339feb
156594,201,,122.521,0,0,Sunvote keypad,S52Plus,Radio uređaji,,30cdbceb319d0f80f9044f3e517e85b8
156595,221,,1452.051,0,0,"Tesla klima Inverter SMART TM53I13-1832IAWUV, A++/A+ klasa 5,2kW",TM53I13-1832IAWUV,Inverter,,d0684ccd221b0a4987f3368e8ccb8c80
156596,3,100752,1376.068,0,0,Laptop Dell Vostro 3510 (N8066VN3510EMEA01_2201_UBU-56),N8066VN3510EMEA01_2201_UBU-56,Laptopi,Dell,684be224bc0982bcae80804b92973447
156597,3,100752,1565.983,0,0,Laptop Dell Vostro 3510 (N8068VN3510EMEA01_2201_UBU-56),N8068VN3510EMEA01_2201_UBU-56,Laptopi,Dell,89f839b0b350c77c9ff70cfa537e7a5b
156598,332,,65.513,0,0,Spirit Ruksak školski Vinero 01,,Ruksaci za školu,,6c42ff6260e3b0b1ea9133add7efee76
156599,13,100009,56.026,0,0,Lenovo bežični miš ThinkPad USB-C 4Y51D20848,4Y51D20848,Miševi i podloge,Lenovo,180955f267a21da560f24b3bef4da88b
156600,114,100752,1533.718,0,0,"PowerEdge T40 Server, BTX",210-ASHD,Serveri,Dell,45b89345e817e6fb17a4216400b09437
156601,3,,1256.41,0,0,B-Laptop HP 250 G8,,Laptopi,,caccb0c30cb2fb9e5b1f5904a8276857
156602,331,,33.248,0,0,Punjač za Raspberry Pi 4 Model B 2GB,,Robotići i oprema,,0051c006ce2932dfb66e0264624dc6e0
156603,13,100051,8.547,0,0,MS FOCUS M121 sivi bežični miš,0001207472,Miševi i podloge,MS Industrial,4fdc2f573ba6f1f752a1e6f18f0b3470
156604,13,100051,21.838,0,0,MS NEMESIS C325 USB gaming miš,0001208485,Miševi i podloge,MS Industrial,d66108ca5a46b3887414622ba958563d
156605,12,100051,26.581,0,0,MS ELITE C510 gaming tastatura,0001208832,Tastature,MS Industrial,a6b1117449cd7ab7d514aea5d7d4de80
156606,17,100051,56.026,0,0,Slušalice MS ICARUS C505 gaming slušalice,0001209088,Slušalice,MS Industrial,ea460da77ad4cee7c73b9ab4dd616a4a
156607,13,100051,17.094,0,0,MS NEMESIS C315 gaming miš,0001209163,Miševi i podloge,MS Industrial,48a790ae698fcac46750c8512cbe811d
156608,47,,84.53,0,0,Arctic Freezer i35 CO,,Hladnjaci i termalne paste,,cdbe637e074444b4cbda7ee4efe56360
156609,9,,0.0,0,0,MS ARMOR V715 gaming kućište,,Kućišta za računare,,3f01cc54739d71be6b1d3c217f7e76fd
156610,12,100051,27.521,0,0,MS ELITE C330 gaming tastatura,0001183941,Tastature,MS Industrial,85cac9f4c4b62a433c5621276987f343
156611,126,100035,4101.709,1,0,Fotoaparat Sony Alpha a7 IV Body (ILCE7M4B.CEC),ILCE7M4B.CEC,Fotoaparati,Sony,31d481fab1432fdb08b7b0b2e3c99135
156612,126,100035,4529.06,1,0,Fotoaparat Sony Alpha a7 Mark IV 28-70mm (ILCE7M4KB.CEC),ILCE7M4KB.CEC,Fotoaparati,Sony,34095a2eed4bb37bf9dbb7fbf1258e2d
156613,288,117174,521.368,0,0,TP-Link PoE Switch (TL-SG1218MP),TL-SG1218MP,Switchevi,"TP-LINK Technologies CO., LTD.",2bc4d941d3bc89e29a039a5a51b131f4
156614,210,100087,122.521,0,0,Sharp Charge roller kit BP-RK200,BP-RK200,Rezervni dijelovi za kopire i plotere,Sharp,34a62ee03554bd5b998c695c629727d3
156615,210,100087,255.47,0,0,Sharp Primary transfer belt BP-TT200,BP-TT200,Rezervni dijelovi za kopire i plotere,Sharp,6bd25e869dfd44f6256986caf38babd6
156616,210,100087,65.513,0,0,Sharp Secondary transfer roller BP-TR200,BP-TR200,Rezervni dijelovi za kopire i plotere,Sharp,e27d77df1941ab558f42f5fcb88f329d
156617,263,561413,274.444,0,0,Atlantic konvektor F 617 2000 W,561720,Radijatori i konvektori,Atlantic,c4e8cfc9339a3bc4fbf51f9febb1704f
156618,263,,245.983,0,0,Konvektor Atlantic F617 1500 W,561715,Radijatori i konvektori,,3621291c748d1d4b1bc16e0bd4b48c64
156619,263,,217.479,0,0,Atlantic konvektor F 617 1000 W,561710,Radijatori i konvektori,,c6181195cc0412709993dd6531007c7f
156620,263,,188.974,0,0,Atlantic konvektor F 617 500 W,561705,Radijatori i konvektori,,1d7d027e5933f9f70ba3dbe6504638df
156621,263,,331.453,0,0,Atlantic konvektor F 127 2000 W,500114,Radijatori i konvektori,,73d371f75360ec3cfb24c806023df7b7
156622,263,,302.949,0,0,Atlantic konvektor F 127 1500 W,500113,Radijatori i konvektori,,fc681052f69d2b55c23ad652ce656fd5
156623,263,,274.444,0,0,Atlantic konvektor F 127 1000 W,500112,Radijatori i konvektori,,a859066492ff062c3d73bd0c70a850ed
156624,187,561601,255.47,0,0,"Huawei smartwatch GT2e Sport, crni, 46mm",,Smart satovi,Huawei,a518702a45fc3872f875ea0b2d6e9fb7
156625,187,561601,207.991,0,0,"Huawei smartwatch GT2e Sport, zeleni, 46mm",,Smart satovi,Huawei,0e5a201c987ffb829aa0414f7a90d084
156626,187,561601,435.897,0,0,"Huawei smartwatch GT 3 crni, 46mm",,Smart satovi,Huawei,f929ad9672a26118e05052a0401440eb
156627,259,117174,94.017,1,0,TP-link TAPO-C210,TAPO-C210,Smart home,"TP-LINK Technologies CO., LTD.",168134bb6b624f709a7561b4a9e29f17
156628,120,100000,1898.376,0,0,HP AiO 27-dp1063ny (5X7P8EA),5X7P8EA,All in one računari,HP,5e37996b316e5bba3b7358ddd2d02d6a
156629,248,,8498.59,0,0,Totem InSign 50 touch indoor,L50HD9-T,Ekrani velikih dijagonala,,e8c7ab9572906511b1a7b6a980b30fca
156630,3,100000,948.718,0,0,HP 255 G8 3V5K4EA,3V5K4EA,Laptopi,HP,962c80ddefe10aa6f975f26665308191
156631,3,566109,1072.179,0,0,B-HP 255 G8 3V5K4EA + 3Y + Win10PRO,,Laptopi,HP - Hewlett Packard,26b3f36f867cecbb42825950d8854ee3
156632,331,,12.821,0,0,Raspberry Pi 4B Case Black,,Robotići i oprema,,594d7a9a15ec5c569bacb15c80455a6c
156633,288,562288,1825.0,0,0,Fortinet L2+ managed switch with 48GE port + 4SFP - FS-148E,FS-148E,Switchevi,FORTINET,32e1f0a441ddb7b573a1df9257e7c5c9
